GEOID10,votes_dem,votes_gop
55095960200,863.3635109,1036.912114
55095960800,1470.401765,1765.973872
55095960100,846.5329261,1016.698337
55095960700,1319.836263,1585.142518
55095960500,671.176428,806.0926366
55095960300,1190.877593,1430.261283
55095960900,1186.101346,1424.524941
55033970800,1594.795905,1440.579155
55033970700,1761.027863,1590.736484
55033970100,999.7112662,903.0391956
55033970600,1063.884534,961.0069088
55033970500,1642.474839,1483.647536
55033970400,1570.569852,1418.695761
55033970200,1220.838429,1102.783364
55033970300,1449.697312,1309.511595
55141011500,1475.015987,1565.603888
55141011400,1316.969699,1397.851209
55141011300,1143.044348,1213.244257
55141010700,1259.408099,1336.754472
55141010500,821.4933444,871.9452434
55141010400,843.5751649,895.3832158
55141011100,874.092737,927.7750204
55141011000,1412.988401,1499.766887
55141010900,1014.275081,1076.566643
55141010100,1168.599714,1240.369102
55141010800,716.5426695,760.5490374
55141011200,970.35955,1029.954046
55141011600,1277.272044,1355.715528
55141011700,1176.043024,1248.269542
55141010600,1108.805121,1176.902233
55141010300,735.1509452,780.3001378
55141010200,1232.364072,1308.049539
55035001700,1834.859686,1391.396309
55035000801,1098.993194,833.3798412
55035001101,601.2832402,455.9603589
55035000700,1550.188199,1175.526475
55035001200,1681.980554,1275.466213
55035000600,1583.678962,1200.922926
55035000400,2251.01343,1706.97073
55035001400,2138.447253,1621.610436
55035000802,1178.688807,893.8139888
55035000803,1779.041748,1349.068891
55035001600,1689.733046,1281.345021
55035000301,1125.351665,853.3677889
55035000200,1490.338965,1130.142076
55035001300,1591.121354,1206.566582
55035000900,1493.129861,1132.258447
55035000302,2058.441541,1560.941136
55035001500,1019.607681,773.1808459
55035000100,1493.750061,1132.728751
55035000501,1508.324745,1143.780911
55035000502,1450.026009,1099.572274
55133204003,761.6555448,1585.456812
55133203901,902.2014973,1878.016276
55133203703,760.2620296,1582.556081
55133203305,861.5904855,1793.480681
55133202901,886.2756104,1844.865062
55133202103,678.6418589,1412.656109
55133202101,815.0072661,1696.513379
55133201703,1213.751661,2526.536901
55133201403,849.0488496,1767.374099
55133200804,721.4426801,1501.749997
55133204302,747.5213201,1556.03511
55133204004,871.7432385,1814.614579
55133204301,965.9050453,2010.621133
55133204502,1206.585012,2511.618855
55133204501,496.6886001,1033.903488
55133203704,889.6598613,1851.909695
55133203902,857.6090138,1785.192877
55133202102,925.6921806,1926.914317
55133201704,1036.377095,2157.315255
55133202902,699.345512,1455.752687
55133201404,765.2388693,1592.915835
55133203303,746.3268785,1553.548769
55133203304,803.6600717,1672.893139
55133200803,894.4376274,1861.855059
55133200201,715.6695461,1489.732682
55133201402,926.8866222,1929.400658
55133200102,965.9050453,2010.621133
55133200103,621.5077393,1293.726129
55133200600,366.4944741,762.8923135
55133202700,308.9622074,643.1335527
55133201701,914.5440598,1903.708467
55133200901,782.757345,1629.382171
55133201504,1236.246977,2573.362991
55133201506,935.0486392,1946.390655
55133200902,797.2897169,1659.632654
55133201800,299.2076016,622.8284341
55133202800,839.8914645,1748.312151
55133200700,758.0722202,1577.997789
55133200801,1018.062325,2119.191359
55133202302,1360.070748,2831.11368
55133201600,1018.659546,2120.434529
55133202002,802.2665566,1669.992408
55133201505,584.4800521,1216.649556
55133202400,995.9651569,2073.194049
55133201503,1323.242134,2754.451498
55133200500,1128.150019,2348.349126
55133203402,798.4841584,1662.118995
55133204002,1090.724184,2270.443773
55133200202,837.3035079,1742.925079
55133203404,604.1883373,1257.674183
55133203000,525.7533439,1094.404454
55133203103,901.405203,1876.358716
55133203802,1223.307194,2546.42763
55133203602,1173.936944,2443.658866
55133203702,1004.525321,2091.012827
55133201300,966.502266,2011.864303
55133203102,1333.992108,2776.828567
55133203804,1435.320564,2987.753167
55133200400,1310.302351,2727.516137
55133203101,1301.144966,2708.454188
55133203803,785.3453016,1634.769243
55133202500,795.8962018,1656.731923
55133204200,1432.732607,2982.366095
55133202202,1149.450893,2392.688875
55133203601,816.5998548,1699.828501
55133202301,894.636701,1862.26945
55133202201,861.7895591,1793.895071
55133203500,1306.519953,2719.642723
55133201203,643.6049075,1339.723438
55133204400,413.8739879,861.5171753
55133200300,831.7294475,1731.322154
55133203405,823.9655776,1715.160937
55133201202,1200.811878,2499.60154
55133201102,570.7439746,1188.056634
55133201101,926.8866222,1929.400658
55133201000,1199.81651,2497.529589
55133200101,891.8496708,1856.467987
55133202001,994.3725682,2069.878928
55133203403,1095.701024,2280.803527
55133202600,696.3594081,1449.536835
55133203200,817.3961492,1701.486061
55133201900,1029.011372,2141.982818
55133203306,1172.344355,2440.343745
55133201201,421.8369313,878.0927823
55133204100,1001.738291,2085.211364
55133203406,1279.047798,2662.456879
55119960500,507.0051235,754.5088211
55119960400,882.2143651,1312.883223
55119960600,622.6219247,926.5660496
55119960200,423.7464836,630.6059742
55119960100,779.8680458,1160.574702
55119960300,545.5440572,811.8612306
55001950501,389.6456527,326.7337485
55001950201,365.7735569,306.716024
55001950502,1090.689533,914.5875928
55001950202,709.266491,594.7488383
55001950100,788.5748982,661.2521677
55001950700,928.6245269,778.689485
55001950400,1264.425341,1060.272144
55101001504,752.6751566,699.8183954
55101002001,808.4288719,751.656795
55101001801,1406.83404,1308.038842
55101001705,1444.454265,1343.017179
55101002701,1095.587571,1018.649718
55101002702,1580.320115,1469.341823
55101002002,1342.690202,1248.399518
55101001802,754.5697003,701.5798944
55101001706,994.635455,924.7869842
55101001505,1199.516826,1115.280521
55101002800,1594.393868,1482.427245
55101001900,1047.41203,973.8573139
55101001302,1081.784466,1005.815939
55101001301,976.7726142,908.1785648
55101001003,1028.466593,956.2423238
55101001002,713.1603875,663.0785587
55101000700,1517.800172,1411.212356
55101000500,1426.050126,1325.905475
55101000400,1062.027082,987.4460206
55101000300,987.3279293,917.9926308
55101000200,1613.609955,1500.293877
55101000100,248.4558769,231.008014
55101001701,932.3861613,866.9091593
55101001703,1183.007231,1099.930315
55101001702,1815.243537,1687.767701
55101001202,1762.466961,1638.697372
55101001100,1675.859248,1558.171702
55101001001,732.1058247,680.6935489
55101000904,1459.339966,1356.857529
55101000901,1023.865558,951.9643976
55101000800,1226.311088,1140.19315
55101000600,1492.629805,1387.809583
55101000903,1107.76678,1029.97364
55101980000,196.7618982,182.9442551
55101002100,899.6376197,836.4603906
55101001602,798.144206,742.0943718
55101001601,1638.509672,1523.445007
55101001502,1919.98474,1785.153433
55101001501,1022.782962,950.9578267
55101001400,1822.009764,1694.058769
55101001201,1013.310243,942.1503316
55101002600,1553.255205,1444.177552
55101002402,1384.640813,1287.404139
55101002401,1550.007415,1441.157839
55101990000,0,0
55113100500,918.7599203,909.3304343
55113940000,828.8871172,820.3800205
55113100800,448.8226128,444.2162227
55113100700,447.7398079,443.144531
55113100400,596.8961768,590.770067
55113100300,1240.894365,1228.158724
55125950600,1034.811433,1349.564396
55125940000,961.1928605,1253.553663
55125950700,1191.735231,1554.218852
55125950200,1145.792814,1494.30238
55125950500,1597.467662,2083.360709
55131420401,339.0924655,801.8417054
55131440105,585.5616399,1384.659913
55131440103,846.7663379,2002.322769
55131470203,744.1439414,1759.654689
55131470204,758.879465,1794.499337
55131440104,984.8241601,2328.783929
55131440106,657.309606,1554.32016
55131420105,819.4003655,1937.611281
55131420106,634.8554748,1501.223555
55131420402,367.1601295,868.2124622
55131450105,453.994465,1073.546991
55131450106,1042.713717,2465.673615
55131450104,1098.849045,2598.415128
55131400103,704.1475202,1665.076361
55131450103,896.2355956,2119.301228
55131400104,1002.541873,2370.680469
55131440200,708.7085156,1675.861609
55131470202,1101.304966,2604.222569
55131460101,1098.498199,2597.585494
55131410100,887.1136048,2097.730732
55131420104,893.9550979,2113.908604
55131400102,689.5874195,1630.646531
55131420300,1030.258691,2436.221591
55131420103,1059.378893,2505.081251
55131460102,883.7805697,2089.849204
55131420200,948.6870427,2243.331579
55131470100,904.6558948,2139.212455
55131430100,993.5953051,2349.52479
55121100800,968.0618406,726.33294
55121100100,860.4407968,645.5852998
55121100700,1330.75531,998.4604039
55121100300,647.5727027,485.8712174
55121100200,872.838319,654.8871113
55121100400,1031.895891,774.2273737
55121100600,1074.100222,805.8931149
55121100500,815.3349181,611.7425389
55107960500,852.4038631,923.2908844
55107960400,685.094612,742.067977
55107960100,871.4789563,943.9522874
55107960300,515.9467977,558.8536089
55107960200,466.0757709,504.8352423
55123960500,945.9818292,699.0912908
55123960400,1315.257314,971.9900581
55123960100,1150.715279,850.39163
55123960300,1161.774662,858.5646391
55123960200,1129.135996,834.4442952
55123960700,1083.54976,800.7555503
55123960600,1244.585161,919.7625365
55039041800,1067.064398,1447.620153
55039041600,1327.946356,1801.54254
55039041500,681.0206921,923.8985763
55039041300,1445.849163,1961.493973
55039041100,2143.587417,2908.07223
55039041000,618.9897376,839.7450238
55039040900,717.7553354,973.7341907
55039040800,1005.47338,1364.063434
55039040700,937.7232592,1272.151043
55039040500,852.3757047,1156.365305
55039040400,626.6886149,850.1896136
55039040300,1235.999764,1676.804296
55039040200,664.5230978,901.5173123
55039040100,932.0040932,1264.392205
55039042000,1917.68036,2601.598123
55039041400,1296.270975,1758.570514
55039042100,1083.781961,1470.299834
55039041900,1579.369693,2142.633003
55039042200,1345.103854,1824.819055
55039041700,876.7921443,1189.489575
55067960700,943.6699204,1199.98298
55067960600,1079.068028,1372.156981
55067960400,898.8421685,1142.979426
55067960500,429.9804775,546.7687841
55067960100,618.211293,786.1255444
55067960300,599.2281123,761.9862842
55025000503,3103.697269,1202.62163
55025012300,2340.681119,906.9678839
55025012201,883.0510784,342.16492
55025013200,3783.306794,1465.956951
55025012001,3672.097963,1422.865717
55025011900,2957.184046,1145.850639
55025011506,2111.643883,818.2204609
55025012002,2120.028676,821.4694031
55025011200,3724.613244,1443.214355
55025002402,1503.525749,582.5866479
55025011503,3763.006769,1458.091091
55025002500,765.6639785,296.6797282
55025002100,2140.328701,829.3352634
55025012400,2120.469981,821.6404001
55025011700,1721.089058,666.8881499
55025011600,2761.244677,1069.927988
55025010901,2494.25522,966.4748265
55025012800,3392.751969,1314.62464
55025012700,1706.525997,661.2452502
55025010600,2268.748423,879.0953792
55025003100,2834.059983,1098.142487
55025003002,1646.949837,638.1606604
55025002900,1401.143015,542.9153528
55025002800,985.4338122,381.8362151
55025002700,1397.171272,541.3763802
55025002000,2592.66621,1004.607149
55025001502,2382.605084,923.2125952
55025013100,2013.674198,780.2591354
55025013000,1862.306622,721.6071776
55025012900,1653.128106,640.5546179
55025012600,1936.887148,750.5056641
55025012100,1163.720986,450.9189875
55025000406,1309.792904,507.5189818
55025001802,1228.592805,476.0555409
55025013700,2049.419894,794.1098893
55025012501,2890.988313,1120.201095
55025011401,2933.353582,1136.616803
55025010903,1121.355717,434.5032792
55025010501,1243.155866,481.6984406
55025001704,1515.440981,587.2035659
55025001605,1054.277374,408.5117411
55025001603,1506.614883,583.7836266
55025001101,1852.15661,717.6742475
55025000901,945.2750675,366.2754916
55025000407,2498.226964,968.0137992
55025013301,1955.863258,757.8585335
55025013302,2480.133464,961.0029237
55025010904,3563.536961,1380.800464
55025012502,2279.781045,883.3703032
55025011402,3992.926615,1547.180508
55025001804,1467.780053,568.735894
55025001705,1797.434804,696.4706243
55025010502,3427.173751,1327.962403
55025001606,2410.848596,934.1564008
55025001604,2229.913593,864.0476466
55025001102,1390.110393,538.6404288
55025000902,2343.328949,907.9938657
55025000405,2542.357453,985.1134953
55025000408,743.5987342,288.1298802
55025991703,0,0
55025991702,0,0
55025002602,2460.716049,953.4790574
55025001402,2371.131157,918.7666742
55025002603,2316.409351,897.563051
55025011302,1330.534234,515.555839
55025011301,2787.72297,1080.187806
55025011504,1663.719423,644.6585449
55025012202,2989.399303,1158.333417
55025011505,1881.724037,729.1310439
55025010300,1502.201835,582.073657
55025011102,3544.119546,1373.276598
55025011101,2018.087247,781.969105
55025011800,2599.285783,1007.172103
55025011000,1841.123988,713.3993235
55025010800,4688.864422,1816.842716
55025010400,1455.864821,564.1189761
55025010200,559.5745964,216.8241472
55025010100,678.7269159,262.9933268
55025003200,1225.944975,475.0295591
55025003001,2265.659289,877.8984004
55025002601,798.3205402,309.3335034
55025002401,1507.938798,584.2966175
55025002302,798.7618451,309.5045004
55025002301,1321.266831,511.9649028
55025002200,1877.310988,727.4210743
55025001900,2698.138078,1045.475423
55025001501,882.1684687,341.8229261
55025001401,2621.792332,1015.892948
55025001300,1059.573033,410.5637046
55025001200,2599.285783,1007.172103
55025000800,1569.721482,608.2361921
55025001000,1015.442544,393.4640085
55025000700,1417.029991,549.0712434
55025000501,2060.893821,798.5558103
55025000504,2973.512327,1152.177527
55025010702,2775.807738,1075.570888
55025000402,1081.638277,419.1135527
55025000401,1389.227784,538.2984349
55025000300,2374.220291,919.963653
55025000205,2264.335374,877.3854096
55025000204,2211.820092,857.0367711
55025000202,1330.975539,515.7268359
55025000201,948.3642017,367.4724703
55025000100,1149.157925,445.2760878
55025001403,3385.691091,1311.888689
55025010701,2626.646686,1017.773915
55025000600,2492.048696,965.6198417
55137960800,982.4032495,1208.74306
55137960300,706.9386839,869.8131123
55137960100,636.8758165,783.6081809
55137960200,835.7499184,1028.301682
55137960700,970.218403,1193.750898
55137960600,445.8348302,548.5524984
55137960400,751.9790986,925.2305683
55103970300,668.8081682,481.6658343
55103970400,987.2357805,710.9927307
55103970100,787.2544254,566.9690916
55103970500,1167.935187,841.129793
55103970200,1352.766439,974.2425504
55129950200,492.5300107,521.0712086
55129950300,750.0839042,793.5498712
55129950100,569.7404311,602.7558293
55129950500,1421.563698,1503.94067
55129950600,1201.081956,1270.682421
55139002201,1287.025462,1192.447088
55139001803,1560.039103,1445.398044
55139001801,1493.689174,1383.923907
55139002202,802.7253674,743.736278
55139001804,1216.86857,1127.445747
55139001700,1443.926728,1337.818305
55139001600,1098.308861,1017.598519
55139001200,551.4658012,510.9407763
55139001100,1146.167826,1061.940519
55139000900,890.8293711,825.3658694
55139000800,847.5931471,785.3069032
55139000700,1496.408434,1386.443339
55139000500,1667.177923,1544.663659
55139000400,734.4719571,680.4985389
55139000300,1128.764566,1045.816155
55139000200,695.858474,644.7226068
55139000100,798.1026264,739.4532438
55139002100,971.3194486,899.9410518
55139003701,1003.406709,929.6703474
55139003600,1125.229529,1042.540894
55139003500,833.1810724,771.9539145
55139003300,765.7434399,709.472005
55139003200,626.7892858,580.7290382
55139003702,2134.074757,1977.250105
55139003400,1063.502341,985.349791
55139002400,2684.996706,2487.686995
55139003100,573.2198762,531.096231
55139002900,636.5786196,589.7989928
55139003000,435.3534259,403.3610369
55139002700,680.9025474,630.8657317
55139002800,1249.227757,1157.426985
55139002601,1064.861971,986.6095069
55139002300,1437.944357,1332.275555
55139001900,1363.980502,1263.747009
55139002602,1235.359534,1144.577883
55139002500,1371.866354,1271.053361
55139002000,1884.990598,1746.470149
55139001500,861.4613699,798.1560056
55139001400,1083.081009,1003.4897
55139001300,724.4106974,671.1766411
55139001000,739.094698,684.781573
55007990000,0,0
55007960100,1088.705541,649.9707606
55007960600,816.6294792,487.5379646
55007960400,1976.765019,1180.153324
55007960300,1469.130478,877.0891834
55007960200,673.7694818,402.2487678
55078940101,386.9624291,58.15808129
55078940102,804.0375709,120.8419187
55075990000,0,0
55075961400,1070.260461,1150.627608
55075961300,728.004024,782.6707227
55075961200,667.0218688,717.1093439
55075961500,929.8596853,999.6839685
55075961100,1290.788953,1387.715849
55075960900,651.8945124,700.8460562
55075960800,588.5487078,632.7435388
55075960100,718.0766964,771.9979401
55075961000,976.423579,1049.744401
55075960700,672.9309924,723.4621907
55075960200,1000.296438,1075.409902
55075960600,573.8940813,616.9884788
55081950300,1301.503929,1319.57847
55081950600,919.371992,932.1397041
55081950700,959.7979764,973.1271014
55081950100,970.86193,984.3447049
55081950900,1163.630045,1179.789873
55081950400,980.8620419,994.4836926
55081950800,940.6488259,953.7120184
55081950500,1227.460547,1244.506816
55081950200,1040.862714,1055.317619
55017011000,1726.667227,1744.829528
55017010900,1174.669871,1187.025875
55017010400,1188.317488,1200.817047
55017011100,993.5952415,1004.046575
55017011200,1622.116735,1639.1793
55017010800,1720.818249,1738.919026
55017010700,1761.029977,1779.553729
55017010200,1649.168261,1666.515373
55017010300,1331.861171,1345.870624
55017010500,1310.658624,1324.445053
55017010100,732.0971561,739.7978691
55091950100,1016.953407,972.4786451
55091950200,858.0465926,820.5213549
55079186200,492.2726078,237.7114489
55079186100,787.5669359,380.3048848
55079185800,555.9703293,268.4701736
55079185400,567.3943771,273.986684
55079185900,419.9203047,202.7735496
55079185500,591.6272059,285.6883728
55079186000,502.3119226,242.5592914
55079185600,614.8214849,296.8885606
55079185700,735.2932624,355.0626705
55079187200,1863.850718,900.0270329
55079003200,975.890634,471.2437232
55079180500,1591.058302,768.2994508
55079100500,1231.373886,594.6129562
55079005400,1277.416261,616.8461648
55079006300,852.3032071,411.5651105
55079008900,506.1199386,244.3981282
55079004900,1559.901808,753.2544224
55079004800,1385.425441,669.0022633
55079003700,801.4142666,386.9915641
55079120502,1816.077427,876.9579893
55079003800,760.2184577,367.0986932
55079019900,1204.371591,581.5739315
55079080400,1126.480356,543.9613605
55079170400,1163.868149,562.0153946
55079007700,1317.919703,636.4047017
55079160204,1717.761378,829.4825663
55079150304,1398.926588,675.5217756
55079120102,1346.999098,650.4467283
55079018000,951.6578052,459.5420344
55079150303,1681.065952,811.7628662
55079011300,633.1691981,305.7484107
55079020000,1180.831129,570.2065767
55079120400,2531.292059,1222.324975
55079120501,1370.885743,661.98125
55079160100,2259.884377,1091.266061
55079040100,552.8546798,266.9656708
55079005200,573.625676,276.9956897
55079014800,831.8783943,401.7022585
55079005500,1148.636085,554.6600474
55079017400,1022.279192,493.6440988
55079013600,861.6501554,416.078619
55079016000,1145.866619,553.3227115
55079018500,565.3172775,272.9836821
55079014600,1366.039178,659.6409123
55079018600,1038.549806,501.500947
55079140202,2012.017157,971.5745013
55079002900,754.3333421,364.2568545
55079013300,369.0313643,178.2000032
55079120101,1368.462461,660.8110812
55079000102,1214.064723,586.254607
55079160203,2100.986257,1014.536416
55079187300,2178.531309,1051.98182
55079186800,558.7397954,269.8075095
55079186900,766.1035733,369.9405319
55079187000,1138.250587,549.6450379
55079060101,1397.888038,675.0202747
55079005600,760.9108242,367.4330272
55079005900,1251.106332,604.1414741
55079050101,2073.637778,1001.330224
55079013000,623.1298834,300.9005682
55079005700,820.8005297,396.3529151
55079003100,1236.566635,597.1204609
55079003600,655.3249273,316.4470976
55079130100,1685.566334,813.936037
55079140201,1812.269411,875.1191525
55079180100,1048.58912,506.3487895
55079170100,930.8868091,449.5120155
55079101800,917.0394783,442.8253362
55079060102,1086.323097,524.5699906
55079000101,1669.295721,806.0791888
55079187400,810.4150316,391.3379056
55079980000,0,0
55079016400,1712.914813,827.1422286
55079016900,1429.736899,690.399637
55079016300,1773.843068,856.5636175
55079003500,1180.484946,570.0394098
55079003300,1793.921698,866.2593024
55079000600,2177.492759,1051.480319
55079005800,1187.408611,573.3827494
55079001900,1217.872739,588.0934438
55079001300,1292.302141,624.034345
55079002500,759.8722744,366.9315262
55079001000,1264.953663,610.8281534
55079180400,946.8112394,457.2016967
55079018300,811.4535814,391.8394066
55079021500,977.6215503,472.0795581
55079002400,776.8352546,375.1227084
55079021800,769.5654059,371.6122017
55079140100,1038.203622,501.33378
55079120201,1248.336866,602.8041383
55079019000,1573.402955,759.7739347
55079006900,894.8837491,432.1266493
55079035100,781.3356371,377.2958791
55079035200,1535.322796,741.3855666
55079130200,976.9291838,471.7452241
55079001500,1098.439511,530.4208349
55079019300,885.1906176,427.4459738
55079001800,1091.515846,527.0774953
55079000900,1278.800994,617.5148327
55079000303,648.401262,313.1037579
55079000302,1048.242937,506.1816225
55079002000,855.0726733,412.9024464
55079001100,969.3131519,468.0675505
55079004300,1851.734303,894.1761885
55079019700,1850.003387,893.3403536
55079185100,1457.431561,703.7729956
55079020500,1011.201327,488.2947554
55079002800,779.6047207,376.4600442
55079001700,1543.285011,745.2304072
55079001400,898.3455818,433.7983192
55079000502,1688.681984,815.4405398
55079020200,1046.858204,505.5129546
55079180200,1570.287306,758.2694319
55079008100,460.7699304,222.4992535
55079100100,1278.454811,617.3476658
55079080100,927.7711597,448.0075126
55079101000,1772.804518,856.0621165
55079101300,1087.70783,525.2386585
55079017300,1348.037648,650.9482292
55079014700,1139.289137,550.1465389
55079004000,921.5398608,444.998507
55079005100,1177.369296,568.5349069
55079091100,1471.278891,710.4596749
55079000301,513.3897872,247.9086348
55079000304,1170.791814,565.3587342
55079005000,1629.484645,786.8549858
55079001600,1035.087973,499.8292772
55079021300,564.624911,272.6493482
55079018900,566.009644,273.3180161
55079021000,757.7951748,365.9285243
55079011100,512.6974207,247.5743008
55079000400,844.3409919,407.7202699
55079020600,1220.296022,589.2636127
55079018700,1341.806349,647.9392235
55079017900,1039.588355,502.0024479
55079019600,1251.798699,604.4758081
55079019200,1102.939894,532.5940057
55079018800,715.2146328,345.3669855
55079185200,1782.49765,860.742792
55079120202,1098.439511,530.4208349
55079080200,1165.945248,563.0183965
55079000501,1194.332276,576.726089
55079070200,1790.459865,864.5876326
55079006500,909.7696297,439.3148296
55079070100,1513.859433,731.0212137
55079006800,973.8135344,470.2407213
55079160202,2530.599693,1221.990641
55079014300,795.1829678,383.9825584
55079019800,1700.798398,821.2913842
55079019400,1291.955958,623.8671781
55079020300,1306.149472,630.7210243
