GEOID10,votes_dem,votes_gop
55035000200,1327.422885,1134.182122
55035001300,1417.18827,1210.879831
55035000900,1329.908696,1136.306059
55035000302,1833.423452,1566.521208
55035001500,908.1494895,775.9448226
55035000100,1330.461098,1136.778044
55035000501,1343.442554,1147.869713
55035000502,1291.516731,1103.503038
55133204003,777.1895222,1398.558433
55133203901,920.6019118,1656.630115
55133203703,775.7675863,1395.999649
55133203305,879.1626378,1582.059827
55133202901,904.3512161,1627.386865
55133202103,692.4827708,1246.127992
55133202101,831.6293528,1496.523321
55133201703,1238.506147,2228.701193
55133201403,866.3652149,1559.030768
55133200804,736.1565155,1324.719227
55133204302,762.7670298,1372.605049
55133204004,889.5224563,1600.702399
55133204301,985.6046946,1773.603115
55133204502,1231.193334,2215.541731
55133204501,506.8185724,912.0238605
55133203704,907.8044889,1633.601055
55133203902,875.0999638,1574.749014
55133202102,944.571688,1699.763908
55133201704,1057.514023,1903.004496
55133202902,713.6086752,1284.144217
55133201404,780.8459287,1405.138164
55133203303,761.5482276,1370.411805
55133203304,820.0507321,1475.687505
55133200803,912.6796977,1642.37403
55133200201,730.2656383,1314.118549
55133201402,945.7904902,1701.957152
55133200102,985.6046946,1773.603115
55133200103,634.1834,1141.217833
55133200600,373.969135,672.9602915
55133202700,315.2634967,567.3190507
55133201701,933.196201,1679.293633
55133200901,798.721694,1437.305739
55133201504,1261.460254,2270.007284
55133201506,954.1189717,1716.944318
55133200902,813.5504538,1463.990205
55133201800,305.3099456,549.4075601
55133202800,857.0210649,1542.215899
55133200700,773.5331157,1391.978702
55133200801,1038.825723,1869.374759
55133202302,1387.809413,2497.373553
55133201600,1039.435124,1870.47138
55133202002,818.6287963,1473.128721
55133201505,596.4005325,1073.227276
55133202400,1016.277883,1828.799749
55133201503,1350.22968,2429.748537
55133200500,1151.158657,2071.518724
55133203402,814.769256,1466.183449
55133204002,1112.969522,2002.797087
55133200202,854.3803268,1537.463871
55133203404,616.5107684,1109.415798
55133203000,536.476092,965.3927918
55133203103,919.789377,1655.167952
55133203802,1248.256564,2246.247143
55133203602,1197.879407,2155.593068
55133203702,1025.012632,1844.517996
55133201300,986.2140957,1774.699737
55133203102,1361.198899,2449.487731
55133203804,1464.593951,2635.54791
55133200400,1337.025989,2405.988397
55133203101,1327.681839,2389.173528
55133203803,801.3624321,1442.057767
55133202500,812.128518,1461.431421
55133204200,1461.953213,2630.795881
55133202202,1172.893963,2110.631571
55133203601,833.2544224,1499.447646
55133202301,912.8828314,1642.739571
55133202201,879.3657715,1582.425368
55133203500,1333.166449,2399.043125
55133201203,656.7312403,1181.792842
55133204400,422.3149547,759.9589603
55133200300,848.6925833,1527.228733
55133203405,840.7703692,1512.972649
55133201202,1225.302456,2204.941053
55133201102,582.3843074,1048.004973
55133201101,945.7904902,1701.957152
55133201000,1224.286788,2203.11335
55133200101,910.0389596,1637.622002
55133202001,1014.652813,1825.875424
55133203403,1118.047865,2011.935603
55133202600,710.5616698,1278.661108
55133203200,834.0669572,1500.909808
55133201900,1049.998076,1889.479493
55133203306,1196.254338,2152.668743
55133201201,430.4403025,774.5805853
55133204100,1022.16876,1839.400427
55133203406,1305.133999,2348.598519
55119960500,323.2646334,888.2363092
55119960400,562.4966891,1545.575765
55119960600,396.9814877,1090.788583
55119960200,270.1792257,742.3731935
55119960100,497.241046,1366.272415
55119960300,347.8369182,955.7537339
55001950501,266.0033533,421.0312335
55001950201,249.7063473,395.2362635
55001950502,744.5920958,1178.543521
55001950202,484.2021557,766.3972216
55001950100,538.3444311,852.0938443
55001950700,633.9535329,1003.424335
55001950400,863.1980838,1366.273581
55101001504,604.9352432,663.4847089
55101002001,649.7452612,712.6317244
55101001801,1130.69162,1240.127119
55101001705,1160.927506,1273.289425
55101002701,880.5386064,965.7627119
55101002702,1270.124734,1393.055453
55101002002,1079.138346,1183.584193
55101001802,606.4579137,665.1547531
55101001706,799.4020204,876.773213
55101001505,964.0679604,1057.376566
55101002800,1281.436001,1405.461496
55101001900,841.8192705,923.2958733
55101001302,869.4448641,953.5952469
55101001301,785.0454127,861.0270818
55101001003,826.5925653,906.5954311
55101001002,573.1766867,628.6523581
55101000700,1219.876607,1337.943994
55101000500,1146.135849,1257.066139
55101000400,853.5655859,936.1790715
55101000300,793.5288627,870.3316139
55101000200,1296.88023,1422.400516
55101000100,199.6873618,219.0143699
55101001701,749.3714178,821.9003316
55101001703,950.7989745,1042.823324
55101001702,1458.935878,1600.140936
55101001202,1416.518628,1553.618276
55101001100,1346.910833,1477.273397
55101001001,588.4033919,645.3528003
55101000904,1172.891345,1286.411201
55101000901,822.8946512,902.5396094
55101000800,985.6028719,1080.995763
55101000600,1199.646841,1315.756264
55101000903,890.3272026,976.4987104
55101980000,158.1402092,173.4460206
55101002100,723.0509703,793.0324245
55101001602,641.4793355,703.5657701
55101001601,1316.892471,1444.349668
55101001502,1543.117805,1692.470523
55101001501,822.0245538,901.5852985
55101001400,1464.373987,1606.10538
55101001201,814.4112012,893.2350774
55101002600,1248.372298,1369.197679
55101002402,1112.854622,1220.563744
55101002401,1245.762006,1366.334746
55101990000,0,0
55113100500,583.3982002,948.0733225
55113940000,526.3303739,855.3330917
55113100800,284.9953494,463.1424775
55113100700,284.3077852,462.0251253
55113100400,379.01975,615.9403878
55113100300,787.9485414,1280.485595
55125950600,832.0714419,1425.286561
55125940000,772.8762016,1323.888801
55125950700,958.2507699,1641.423892
55125950200,921.3093794,1578.14559
55125950500,1284.492207,2200.255156
55131420401,305.6463639,758.1653764
55131440105,527.8052575,1309.237468
55131440103,763.2462487,1893.256219
55131470203,670.7459264,1663.806274
55131470204,684.028024,1696.752932
55131440104,887.6868531,2201.935035
55131440106,592.476423,1469.656319
55131420105,738.5794961,1832.069567
55131420106,572.2370363,1419.451887
55131420402,330.9455974,820.9209171
55131450105,409.2151008,1015.070871
55131450106,939.8665221,2331.368338
55131450104,990.464989,2456.87942
55131400103,634.6945188,1574.379628
55131450103,807.8361476,2003.86286
55131400104,903.6569942,2241.54947
55131440200,638.8056442,1584.577403
55131470202,992.6786719,2462.370529
55131460101,990.1487486,2456.094975
55131410100,799.6138967,1983.467309
55131420104,805.7805849,1998.763972
55131400102,621.5705414,1541.825191
55131420300,928.6399873,2303.520567
55131420103,954.887942,2368.62944
55131460102,796.6096128,1976.015089
55131420200,855.1140901,2121.137277
55131470100,815.4259176,2022.689522
55131430100,895.5928636,2221.546142
55121100800,718.9460716,938.6417268
55121100100,639.0196419,834.2913659
55121100700,988.3059758,1290.312674
55121100300,480.9298654,627.8924903
55121100200,648.2268531,846.3121183
55121100400,766.3534148,1000.535813
55121100600,797.6971127,1041.457524
55121100500,605.5210647,790.5562882
55107960500,545.7295154,1147.263707
55107960400,438.6140969,922.0795662
55107960100,557.9418502,1172.937174
55107960300,330.3215859,694.4208743
55107960200,298.3929515,627.2986784
55123960500,748.0924663,823.8322641
55123960400,1040.119437,1145.425184
55123960100,909.9978504,1002.12958
55123960300,918.7437275,1011.760924
55123960200,892.9327243,983.3367145
55123960700,856.8826454,943.636785
55123960600,984.231149,1083.878548
55039041800,830.0821682,1481.747503
55039041600,1033.025366,1844.013539
55039041500,529.7741482,945.6792971
55039041300,1124.743371,2007.735794
55039041100,1667.522311,2976.629441
55039041000,481.5195261,859.5418417
55039040900,558.3504669,996.689776
55039040800,782.1697775,1396.220952
55039040700,729.4661478,1302.141745
55039040500,663.0732636,1183.626381
55039040400,487.508575,870.2326607
55039040300,961.4990111,1716.334616
55039040200,516.9404721,922.7703994
55039040100,725.0171401,1294.199994
55039042000,1491.786506,2662.930269
55039041400,1008.384708,1800.028455
55039042100,843.0869599,1504.961853
55039041900,1228.610589,2193.14514
55039042200,1046.372389,1867.838793
55039041700,682.0671042,1217.53155
55067960700,673.3123092,1329.275467
55067960600,769.9194073,1520.0004
55067960400,641.3275267,1266.13005
55067960500,306.7928117,605.6805326
55067960100,441.0962607,870.8268509
55067960300,427.5516844,844.0866997
55025000503,3134.202666,1026.981435
55025012300,2363.687039,774.5072561
55025012201,891.7303477,292.1924999
55025013200,3820.49189,1251.857222
55025012001,3708.190017,1215.059366
55025011900,2986.249405,978.50172
55025011506,2132.398658,698.7211954
55025012002,2140.865862,701.4956369
55025011200,3761.221457,1232.436131
55025002402,1518.303496,497.501173
55025011503,3799.992341,1245.140153
55025002500,773.1894819,253.3503185
55025002100,2161.365411,708.2127059
55025012400,2141.311505,701.6416602
55025011700,1738.005175,569.4906295
55025011600,2788.384201,913.6674022
55025010901,2518.770577,825.323343
55025012800,3426.098407,1122.626656
55025012700,1723.298978,564.6718626
55025010600,2291.047335,750.7054682
55025003100,2861.915189,937.7612365
55025003002,1663.13726,544.9587254
55025002900,1414.91447,463.6237817
55025002800,995.1193735,326.0698912
55025002700,1410.903689,462.3095725
55025002000,2618.148822,857.8865252
55025001502,2406.023062,788.3794637
55025013100,2033.466055,666.3040365
55025013000,1880.610728,616.2180657
55025012900,1669.376253,547.0030508
55025012600,1955.924286,640.895993
55025012100,1175.158884,385.0632795
55025000406,1322.666503,433.3969714
55025001802,1240.66831,406.5286955
55025013700,2069.563086,678.1319188
55025012501,2919.403052,956.5982343
55025011401,2962.184718,970.6164652
55025010903,1132.377218,371.0450486
55025010501,1255.374508,411.3474624
55025001704,1530.335839,501.4438004
55025001605,1064.639581,348.8495164
55025001603,1521.422992,498.5233356
55025001101,1870.360954,612.8595313
55025000901,954.5659194,312.7817765
55025000407,2522.781359,826.6375522
55025013301,1975.086907,647.1749923
55025013302,2504.510022,820.6505994
55025010904,3598.561998,1179.137649
55025012502,2302.188394,754.3560492
55025011402,4032.172007,1321.21826
55025001804,1482.206465,485.6732907
55025001705,1815.101302,594.7526497
55025010502,3460.858511,1134.016469
55025001606,2434.544173,797.724951
55025001604,2251.830808,737.8554233
55025001102,1403.773411,459.9732007
55025000902,2366.360893,775.3833955
55025000405,2567.345594,841.239876
55025000408,750.9073643,246.0491566
55025991703,0,0
55025991702,0,0
55025002602,2484.901759,814.2255769
55025001402,2394.436361,784.5828595
55025002603,2339.176709,766.475978
55025011302,1343.611693,440.2600636
55025011301,2815.122742,922.4287965
55025011504,1680.07167,550.5076085
55025012202,3018.781297,989.1614164
55025011505,1900.218992,622.6430882
55025010300,1516.966569,497.0631033
55025011102,3578.953734,1172.712627
55025011101,2037.922479,667.7642689
55025011800,2624.833457,860.0768737
55025011000,1859.219895,609.2089503
55025010800,4734.949997,1551.496907
55025010400,1470.174121,481.7306632
55025010200,565.0745032,185.1574662
55025010100,685.3979384,224.5837405
55025003200,1237.994456,405.6525561
55025003001,2287.927839,749.6833056
55025002601,806.167016,264.1560381
55025002401,1522.759919,498.9614054
55025002302,806.6126584,264.3020614
55025002301,1334.253204,437.1935756
55025002200,1895.762568,621.1828558
55025001900,2724.657344,892.7860791
55025001501,890.839063,291.9004534
55025001401,2647.561217,867.5240589
55025001300,1069.987289,350.6017952
55025001200,2624.833457,860.0768737
55025000800,1585.149848,519.4046587
55025001000,1025.423054,335.9994714
55025000700,1430.957594,468.8806183
55025000501,2081.149787,681.928523
55025000504,3002.738172,983.9045798
55025010702,2803.090398,918.4861691
55025000402,1092.269406,357.9029571
55025000401,1402.882126,459.6811543
55025000300,2397.555857,785.6050222
55025000205,2286.590912,749.2452359
55025000204,2233.559472,731.8684705
55025000202,1344.057336,440.4060868
55025000201,957.6854159,313.8039392
55025000100,1160.452686,380.2445126
55025001403,3418.96813,1120.290284
55025010701,2652.463283,869.1303145
55025000600,2516.542366,824.5932268
55137960800,700.7686969,1413.517921
55137960300,504.2740856,1017.169375
55137960100,454.2967831,916.3603445
55137960200,596.1578217,1202.507716
55137960700,692.0769922,1395.985916
55137960600,318.0232691,641.4835483
55137960400,536.4023514,1081.97518
55103970300,481.9352977,541.7561734
55103970400,711.3904889,799.6928028
55103970100,567.2862771,637.7014594
55103970500,841.6003551,946.0651462
55103970200,974.7875812,1095.784418
55129950200,364.5943687,600.1425429
55129950300,555.2481302,913.9692037
55129950100,421.7492301,694.2226133
55129950500,1052.309723,1732.160141
55129950600,889.0985482,1463.505499
55139002201,1050.196905,1231.389457
55139001803,1272.97267,1492.601165
55139001801,1218.831946,1429.119435
55139002202,655.0140005,768.0248632
55139001804,992.9497467,1164.265333
55139001700,1178.226403,1381.508138
55139001600,896.2064865,1050.830766
55139001200,449.989293,527.6268369
55139001100,935.2588117,1096.620867
55139000900,726.905781,852.320275
55139000800,691.6255554,810.9530821
55139000700,1221.050828,1431.721146
55139000500,1360.396625,1595.108549
55139000400,599.3200594,702.7219361
55139000300,921.0579662,1079.969921
55139000200,567.8119334,665.7776507
55139000100,651.2419009,763.6019558
55139002100,792.5846917,929.3308981
55139003701,818.7675006,960.031079
55139003600,918.1734194,1076.587698
55139003500,679.8654802,797.1640179
55139003300,624.8372037,732.6416039
55139003200,511.4523276,599.6942106
55139003702,1741.378684,2041.822197
55139003400,867.8047954,1017.528875
55139002400,2190.924201,2568.928692
55139003100,467.74035,548.4405188
55139002900,519.4403032,609.0603674
55139003000,355.2430267,416.5338096
55139002700,555.6080817,651.4682444
55139002800,1019.354444,1195.225685
55139002601,868.9142364,1018.82973
55139002300,1173.344863,1375.784375
55139001900,1112.991269,1305.017857
55139002602,1008.038145,1181.956963
55139002500,1119.426027,1312.562817
55139002000,1538.129082,1803.505539
55139001500,702.9418542,824.2218044
55139001400,883.7807466,1036.261189
55139001300,591.1101956,693.0956082
55139001000,603.092159,707.1448435
55007990000,0,0
55007960100,894.9972692,745.3793126
55007960600,671.3304249,559.1031704
55007960400,1625.048488,1353.386839
55007960300,1207.734981,1005.83622
55007960200,553.8888371,461.2944585
55078940101,325.8801985,87.39957467
55078940102,677.1198015,181.6004253
55075990000,0,0
55075961400,677.1013437,1409.40765
55075961300,460.5724688,958.6960167
55075961200,421.9920477,878.389662
55075961500,588.2766533,1224.516276
55075961100,816.618913,1699.81784
55075960900,412.4217107,858.4687058
55075960800,372.3459245,775.0497018
55075960100,454.2919351,945.6228892
55075961000,617.735347,1285.835469
55075960700,425.7304606,886.1712855
55075960200,632.8385351,1317.273228
55075960600,363.0746605,755.7512755
55081950300,964.9340541,1566.734135
55081950600,681.6217178,1106.728494
55081950700,711.5935129,1155.392788
55081950100,719.7963199,1168.711436
55081950900,862.7144584,1400.76328
55081950400,727.2103955,1180.749446
55081950800,697.3963468,1132.34128
55081950500,910.0383453,1477.601639
55081950200,771.6948492,1252.977503
55017011000,1347.983257,2033.269567
55017010900,917.0471842,1383.254666
55017010400,927.7016743,1399.325675
55017011100,775.6849315,1170.02682
55017011200,1266.362253,1910.154162
55017010800,1343.417047,2026.381992
55017010700,1374.809741,2073.73407
55017010200,1287.480974,1942.009197
55017010300,1039.764079,1568.358247
55017010500,1023.211568,1543.390787
55017010100,571.5372907,862.094817
55091950100,729.4945776,1208.411836
55091950200,615.5054224,1019.588164
55079186200,433.6002068,189.1893852
55079186100,693.6993463,302.6764074
55079185800,489.7060001,213.669587
55079185400,499.7684522,218.0600579
55079185900,369.8713438,161.3830691
55079185500,521.1130474,227.3731782
55079186000,442.4429677,193.0476779
55079185600,541.5428743,236.2871647
55079185700,647.6560051,282.5866767
55079187200,1641.704299,716.3119902
55079003200,859.5773439,375.0526561
55079180500,1401.425141,611.4728653
55079100500,1084.610363,473.2395522
55079005400,1125.165094,490.9344806
55079006300,750.719908,327.5557429
55079008900,445.7971184,194.5111682
55079004900,1373.98209,599.4988536
55079004800,1220.301004,532.4443879
55079003700,705.8962579,307.9981904
55079120502,1599.624954,697.9518389
55079003800,669.610446,292.165886
55079019900,1060.826385,462.8620754
55079080400,992.2187574,432.9270461
55079170400,1025.150419,447.2958601
55079007700,1160.84106,506.5006959
55079160204,1513.026882,660.1671796
55079150304,1232.192993,537.6331263
55079120102,1186.454574,517.6764401
55079018000,838.2327486,365.7395358
55079150303,1480.705066,646.0644547
55079011300,557.7037822,243.3385271
55079020000,1040.091635,453.8150443
55079120400,2229.595438,972.8219302
55079120501,1207.494247,526.8565158
55079160100,1990.535971,868.5149836
55079040100,486.961695,212.4721858
55079005200,505.2570624,220.4548603
55079014800,732.7294634,319.706113
55079005500,1011.733816,441.4418988
55079017400,900.4369977,392.8806291
55079013600,758.9528233,331.1479464
55079016000,1009.294434,440.3775422
55079018500,497.9389154,217.2617905
55079014600,1203.225328,524.9938918
55079018600,914.7683688,399.1337241
55079140202,1772.211253,773.2550681
55079002900,664.4267585,289.9041283
55079013300,325.0476937,141.8255166
55079120101,1205.359787,525.9252038
55079000102,1069.364223,466.5873235
55079160203,1850.57641,807.4475238
55079187300,1918.879115,837.2495086
55079186800,492.1453824,214.7339436
55079186900,674.7941334,294.4276438
55079187000,1002.586132,437.4505616
55079060101,1231.278224,537.2339926
55079005600,670.2202915,292.4319752
55079005900,1101.990962,480.823093
55079050101,1826.48751,796.9370024
55079013000,548.8610213,239.4802345
55079005700,722.9719341,315.4486866
55079003100,1089.184204,475.2352208
55079003600,577.2188407,251.8533799
55079130100,1484.669063,647.7940342
55079140201,1596.270804,696.4883485
55079180100,923.6111297,402.9920168
55079170100,819.9373812,357.7568614
55079101800,807.7404696,352.4350784
55079060102,956.8477138,417.4938754
55079000101,1470.337691,641.5409392
55079187400,713.8242505,311.4573494
55079980000,0,0
55079016400,1508.757963,658.3045556
55079016900,1259.331121,549.4740935
55079016300,1562.424374,681.7204007
55079003500,1039.786713,453.6819997
55079003300,1580.109896,689.4369861
55079000600,1917.964347,836.8503748
55079005800,1045.885168,456.3428912
55079001900,1072.718374,468.0508138
55079001300,1138.276774,496.6553973
55079002500,669.3055232,292.0328415
55079001000,1114.187873,486.1448759
55079180400,833.9638296,363.8769118
55079018300,714.7390188,311.8564831
55079021500,861.1019578,375.7178789
55079002400,684.2467399,298.5520256
55079021800,677.8433613,295.7580896
55079140100,914.463446,399.0006795
55079120201,1099.551579,479.7587364
55079019000,1385.874079,604.687592
55079006900,788.2254111,343.9202256
55079035100,688.2107361,300.2816051
55079035200,1352.332572,590.0526888
55079130200,860.4921122,375.4517898
55079001500,967.5200114,422.1504355
55079019300,779.687573,340.1949775
55079001800,961.4215556,419.489544
55079000900,1126.384785,491.4666589
55079000303,571.1203849,249.1924884
55079000302,923.3062069,402.8589722
55079002000,753.1592903,328.6200995
55079001100,853.7838109,372.5248092
55079004300,1631.032002,711.6554301
55079019700,1629.507388,710.9902072
55079185100,1283.724944,560.1176595
55079020500,890.6794684,388.6232027
55079002800,686.6861222,299.6163822
55079001700,1359.345796,593.112714
55079001400,791.274639,345.2506713
55079000502,1487.413368,648.9914354
55079020200,922.0865157,402.3267939
55079180200,1383.129774,603.4901908
55079008100,405.852233,177.0823289
55079100100,1126.079862,491.3336144
55079080100,817.1930761,356.5594602
55079101000,1561.509606,681.321267
55079101300,958.0674049,418.0260537
55079017300,1187.369343,518.0755739
55079014700,1003.500901,437.8496953
55079004000,811.7044659,354.1646578
55079005100,1037.042407,452.4845985
55079091100,1295.921856,565.4394425
55079000301,452.200497,197.3051043
55079000304,1031.248874,449.9567516
55079005000,1435.271571,626.2408131
55079001600,911.7191409,397.8032783
55079021300,497.3290698,216.9957013
55079018900,498.548761,217.5278796
55079021000,667.4759864,291.234574
55079011100,451.5906514,197.0390151
55079000400,743.7066838,324.4957177
55079020600,1074.852833,468.9821258
55079018700,1181.880732,515.6807715
55079017900,915.6831372,399.5328578
55079019600,1102.600807,481.0891821
55079019200,971.4840077,423.880015
55079018800,629.9704833,274.8700913
55079185200,1570.047444,685.0465151
55079120202,967.5200114,422.1504355
55079080200,1026.979955,448.0941276
55079000501,1051.983624,459.0037827
55079070200,1577.060668,688.1065403
55079006500,801.3370911,349.6411423
55079070100,1333.427359,581.8039251
55079006800,857.7478071,374.2543886
55079160202,2228.985592,972.555841
55079014300,700.4076477,305.6033881
55079019800,1498.085665,653.6479955
55079019400,1137.971851,496.5223528
55079020300,1150.473685,501.9771803
55079170700,829.0850649,361.7481986
55079016700,1023.015959,446.3645481
55079017600,974.2283128,425.0774162
55079016800,1051.983624,459.0037827
55079017500,1276.101874,556.7915451
55079004100,782.1269553,341.2593341
55079007800,1050.763933,458.4716044
55079010700,673.2695194,293.7624209
55079014100,472.9352467,206.3521354
55079021100,415.914685,181.4727999
55079006000,810.4847748,353.6324795
55079013400,711.9947137,310.6590819
55079012300,342.1233699,149.2760128
55079100900,1116.627256,487.2092325
55079009200,579.658223,252.9177365
